Event ID,,CompareVal,In_4010,Event Description,SNIP Level,Severity,Transaction Version,Transaction ID,ID,UPath,Name,Removed in 5010 Errata,#
3.94E+05,0x39393E1,39393E1_271,Found in 4010,Value of element NM108 is incorrect. Value '34' is not expected to be used when NM102 is not '1'.,2,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Loop(ID=""2110C"")/Loop(ID=""LS"")/Loop(ID=""2120C"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,715
3.94E+05,0x39393E1,39393E1_271,Found in 4010,Value of element NM108 is incorrect. Value '24' is not expected to be used when NM102 is not '2'.,2,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Loop(ID=""2110C"")/Loop(ID=""LS"")/Loop(ID=""2120C"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,716
3.94E+05,0x39393E1,39393E1_271,Found in 4010,"Value of element AAA04 is incorrect. Value 'R' is not expected to be used when AAA03 is not '42'.
Value of element AAA04 is incorrect. Value 'Y' is not expected to be used when AAA03 is not '42'.",2,Error,005010X279,271,AAA04,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Segment(ID=""AAA"")/Element(ID=""889"")",Follow-up Action Code,,801
3.94E+05,0x39393E1,39393E1_271,Found in 4010,Value of element NM108 is incorrect. Value '34' is not expected to be used when NM102 is not '1'.,2,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Loop(ID=""2110D"")/Loop(ID=""LS"")/Loop(ID=""2120D"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,962
3.94E+05,0x39393E1,39393E1_271,Found in 4010,Value of element NM108 is incorrect. Value '24' is not expected to be used when NM102 is not '2'.,2,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Loop(ID=""2110D"")/Loop(ID=""LS"")/Loop(ID=""2120D"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,963
3.94E+05,0x39393E1,39393E1_835,Found in 4010,Value of element BPR04 is incorrect. Value 'NON' can not be used when BPR01 is not 'H'.,2,Error,005010X221,835,BPR04,Transaction/Segment(ID = 'BPR')[1]/Element(ID = '591')[1],Payment Method Code,,3666
3.94E+06,0x39392E2,39392E2_837,,Element CL102 is missing. It is required for all outpatient claims.,4,Error,005010X223A1,837,CL102,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Segment(ID = 'CL1')[1]/Element(ID = '1314')[1],Admission Source Code,,5706
3939300,0x3939300,3939300_278 Res,Found in 4010,Elements CR503 and CR518 are missing. One of them is required.,2,Error,005010X217,278 Res,CR518,Transaction(ID = '278')[1]/Loop(ID = '2000E')[1]/Segment(ID = 'CR5')[1]/Element(ID = '1348')[3],Oxygen Equipment Type Code,,2546
3.94E+06,0x39393E2,39393E2_837,Found in 4010,Value of element CLM12 is incorrect. Value '[dpe.dat.vl]' may be used only for Medicaid claims. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{t,7,Error,005010X222,837,CLM12,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CLM"")/Element(ID=""1366"")",Special Program Code,,4538
3.94E+06,0x39393E2,39393E2_837,Found in 4010,Value of element CLM12 is incorrect. Value '[dpe.dat.vl]' may be used only for Medicaid claims.,7,Error,005010X224A1,837,CLM12,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CLM"")/Element(ID=""1366"")",Special Program Code,,7111
3939301,0x3939301,3939301_835,Found in 4010,Element TS313 is used. It is expected to be used for Medicare A only.,4,Error,005010X221,835,TS313,Transaction/Loop(ID = '2000')[1]/Segment(ID = 'TS3')[1]/Element(ID = '782')[9],Monetary Amount,,3802
3939301,0x3939301,3939301_835,Found in 4010,Element TS315 is used. It is expected to be used for Medicare A only.,4,Error,005010X221,835,TS315,Transaction/Loop(ID = '2000')[1]/Segment(ID = 'TS3')[1]/Element(ID = '782')[11],Monetary Amount,,3805
3939301,0x3939301,3939301_835,Found in 4010,Element TS317 is used. It is expected to be used for Medicare A only.,4,Error,005010X221,835,TS317,Transaction/Loop(ID = '2000')[1]/Segment(ID = 'TS3')[1]/Element(ID = '782')[13],Monetary Amount,,3808
3939301,0x3939301,3939301_835,Found in 4010,Element TS318 is used. It is expected to be used for Medicare A only.,4,Error,005010X221,835,TS318,Transaction/Loop(ID = '2000')[1]/Segment(ID = 'TS3')[1]/Element(ID = '782')[14],Monetary Amount,,3811
3939301,0x3939301,3939301_835,Found in 4010,Element TS320 is used. It is expected to be used for Medicare A only.,4,Error,005010X221,835,TS320,Transaction/Loop(ID = '2000')[1]/Segment(ID = 'TS3')[1]/Element(ID = '782')[16],Monetary Amount,,3815
3939301,0x3939301,3939301_835,Found in 4010,Element TS321 is used. It is expected to be used for Medicare A only.,4,Error,005010X221,835,TS321,Transaction/Loop(ID = '2000')[1]/Segment(ID = 'TS3')[1]/Element(ID = '782')[17],Monetary Amount,,3818
3939301,0x3939301,3939301_835,Found in 4010,Element TS322 is used. It is expected to be used for Medicare A only.,4,Error,005010X221,835,TS322,Transaction/Loop(ID = '2000')[1]/Segment(ID = 'TS3')[1]/Element(ID = '782')[18],Monetary Amount,,3821
3939301,0x3939301,3939301_835,Found in 4010,Element TS323 is used. It is expected to be used for Medicare A only.,4,Error,005010X221,835,TS323,Transaction/Loop(ID = '2000')[1]/Segment(ID = 'TS3')[1]/Element(ID = '380')[2],Quantity,,3824
3939301,0x3939301,3939301_835,Found in 4010,Element TS324 is used. It is expected to be used for Medicare A only.,4,Error,005010X221,835,TS324,Transaction/Loop(ID = '2000')[1]/Segment(ID = 'TS3')[1]/Element(ID = '782')[19],Monetary Amount,,3828
3939302,0x3939302,3939302_834,,Element EC3is used. It is not expected to be used when EC02 is not used.,2,Error,005010X220,834,EC03,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100A')[1]/Segment(ID = 'EC')[1]/Element(ID = '1176')[3],Employment Class Code,,3291
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC05 is used. It is not expected to be used when CRC04 is not used.,2,Error,005010X217,278 Req,CRC05,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")/Element(ID=""1321"")[3]",Condition Indicator,,1869
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC06 is used. It is not expected to be used when CRC05 is not used.,2,Error,005010X217,278 Req,CRC06,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")/Element(ID=""1321"")[4]",Condition Indicator,,1872
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC07 is used. It is not expected to be used when CRC06 is not used.,2,Error,005010X217,278 Req,CRC07,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")/Element(ID=""1321"")[5]",Condition Indicator,,1874
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC05 is used. It is not expected to be used when CRC04 is not used.,2,Error,005010X217,278 Req,CRC05,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[2]/Element(ID=""1321"")[3]",Condition Indicator,,1878
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC06 is used. It is not expected to be used when CRC05 is not used.,2,Error,005010X217,278 Req,CRC06,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[2]/Element(ID=""1321"")[4]",Condition Indicator,,1880
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC07 is used. It is not expected to be used when CRC06 is not used.,2,Error,005010X217,278 Req,CRC07,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[2]/Element(ID=""1321"")[5]",Condition Indicator,,1882
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC05 is used. It is not expected to be used when CRC04 is not used.,2,Error,005010X217,278 Req,CRC05,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[3]/Element(ID=""1321"")[3]",Condition Indicator,,1886
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC06 is used. It is not expected to be used when CRC05 is not used.,2,Error,005010X217,278 Req,CRC06,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[3]/Element(ID=""1321"")[4]",Condition Indicator,,1888
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC07 is used. It is not expected to be used when CRC06 is not used.,2,Error,005010X217,278 Req,CRC07,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[3]/Element(ID=""1321"")[5]",Condition Indicator,,1890
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC05 is used. It is not expected to be used when CRC04 is not used.,2,Error,005010X217,278 Req,CRC05,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[4]/Element(ID=""1321"")[3]",Condition Indicator,,1894
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC06 is used. It is not expected to be used when CRC05 is not used.,2,Error,005010X217,278 Req,CRC06,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[4]/Element(ID=""1321"")[4]",Condition Indicator,,1896
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC07 is used. It is not expected to be used when CRC06 is not used.,2,Error,005010X217,278 Req,CRC07,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[4]/Element(ID=""1321"")[5]",Condition Indicator,,1898
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC05 is used. It is not expected to be used when CRC04 is not used.,2,Error,005010X217,278 Req,CRC05,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[5]/Element(ID=""1321"")[3]",Condition Indicator,,1901
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC06 is used. It is not expected to be used when CRC05 is not used.,2,Error,005010X217,278 Req,CRC06,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[5]/Element(ID=""1321"")[4]",Condition Indicator,,1902
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC07 is used. It is not expected to be used when CRC06 is not used.,2,Error,005010X217,278 Req,CRC07,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[5]/Element(ID=""1321"")[5]",Condition Indicator,,1904
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC05 is used. It is not expected to be used when CRC04 is not used.,2,Error,005010X217,278 Req,CRC05,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[6]/Element(ID=""1321"")[3]",Condition Indicator,,1908
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC06 is used. It is not expected to be used when CRC05 is not used.,2,Error,005010X217,278 Req,CRC06,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[6]/Element(ID=""1321"")[4]",Condition Indicator,,1910
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC07 is used. It is not expected to be used when CRC06 is not used.,2,Error,005010X217,278 Req,CRC07,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[6]/Element(ID=""1321"")[5]",Condition Indicator,,1912
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC05 is used. It is not expected to be used when CRC04 is not used.,2,Error,005010X217,278 Req,CRC05,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[7]/Element(ID=""1321"")[3]",Condition Indicator,,1915
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC06 is used. It is not expected to be used when CRC05 is not used.,2,Error,005010X217,278 Req,CRC06,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[7]/Element(ID=""1321"")[4]",Condition Indicator,,1916
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CRC07 is used. It is not expected to be used when CRC06 is not used.,2,Error,005010X217,278 Req,CRC07,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CRC"")[7]/Element(ID=""1321"")[5]",Condition Indicator,,1919
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CR211 is used. It is not expected to be used when CR210 is not used.,2,Error,005010X217,278 Req,CR211,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CR2"")/Element(ID=""352"")[2]",Description,,1931
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CR514 is used. It is not expected to be used when CR513 is not used.,2,Error,005010X217,278 Req,CR514,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CR5"")/Element(ID=""1350"")[2]",Oxygen Test Findings Code,,1935
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CR515 is used. It is not expected to be used when CR514 is not used.,2,Error,005010X217,278 Req,CR515,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CR5"")/Element(ID=""1350"")[3]",Oxygen Test Findings Code,,1936
3939302,0x3939302,3939302_278 Req,Found in 4010,Element CR518 is used. It is not expected to be used when CR504 is not used.,2,Error,005010X217,278 Req,CR518,"Transaction/Loop(ID=""2000E"")/Segment(ID=""CR5"")/Element(ID=""1348"")[3]",Oxygen Equipment Type Code,,1940
3939302,0x3939302,3939302_278 Res,Found in 4010,Element CR504 is used. It may be used only when CR503 is used.,2,Error,005010X217,278 Res,CR504,Transaction(ID = '278')[1]/Loop(ID = '2000E')[1]/Segment(ID = 'CR5')[1]/Element(ID = '1348')[2],Oxygen Equipment Type Code,,2543
3939302,0x3939302,3939302_835,Found in 4010,Element CAS08 is used. It's expected to be used when element CAS05 is used.,2,Error,005010X221,835,CAS08,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'CAS')[1]/Element(ID = '1034')[3],Claim Adjustment Reason Code,,3889
3939302,0x3939302,3939302_835,Found in 4010,Element CAS11 is used. It's expected to be used when element CAS08 is used.,2,Error,005010X221,835,CAS11,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'CAS')[1]/Element(ID = '1034')[4],Claim Adjustment Reason Code,,3898
3939302,0x3939302,3939302_835,Found in 4010,Element CAS14 is used. It's expected to be used when element CAS11 is used.,2,Error,005010X221,835,CAS14,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'CAS')[1]/Element(ID = '1034')[5],Claim Adjustment Reason Code,,3905
3939302,0x3939302,3939302_835,Found in 4010,Element CAS17 is used. It's expected to be used when element CAS14 is used.,2,Error,005010X221,835,CAS17,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'CAS')[1]/Element(ID = '1034')[6],Claim Adjustment Reason Code,,3910
3939302,0x3939302,3939302_835,Found in 4010,Element CAS08 is used. It's expected to be used when element CAS05 is used.,2,Error,005010X221,835,CAS08,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Loop(ID = '2110')[1]/Segment(ID = 'CAS')[1]/Element(ID = '1034')[3],Claim Adjustment Reason Code,,4211
3939302,0x3939302,3939302_835,Found in 4010,Element CAS11 is used. It's expected to be used when element CAS08 is used.,2,Error,005010X221,835,CAS11,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Loop(ID = '2110')[1]/Segment(ID = 'CAS')[1]/Element(ID = '1034')[4],Claim Adjustment Reason Code,,4216
3939302,0x3939302,3939302_835,Found in 4010,Element CAS14 is used. It's expected to be used when element CAS11 is used.,2,Error,005010X221,835,CAS14,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Loop(ID = '2110')[1]/Segment(ID = 'CAS')[1]/Element(ID = '1034')[5],Claim Adjustment Reason Code,,4219
3939302,0x3939302,3939302_835,Found in 4010,Element CAS17 is used. It's expected to be used when element CAS14 is used.,2,Error,005010X221,835,CAS17,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Loop(ID = '2110')[1]/Segment(ID = 'CAS')[1]/Element(ID = '1034')[6],Claim Adjustment Reason Code,,4226
3939302,0x3939302,3939302_837,Found in 4010,Element CR211 is used. It is not expected to be used when CR210 is not used.,2,Error,005010X222,837,CR211,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CR2"")/Element(ID=""352"")[2]",Description,,4608
3939302,0x3939302,3939302_837,Found in 4010,Element CRC05 is used. It is not expected to be used when CRC04 is not used. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count: [,2,Error,005010X222,837,CRC05,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")/Element(ID=""1321"")[3]",Condition Indicator,,4614
3939302,0x3939302,3939302_837,Found in 4010,Element CRC06 is used. It is not expected to be used when CRC05 is not used. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count: [,2,Error,005010X222,837,CRC06,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")/Element(ID=""1321"")[4]",Condition Indicator,,4615
3939302,0x3939302,3939302_837,Found in 4010,Element CRC07 is used. It is not expected to be used when CRC06 is not used. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count: [,2,Error,005010X222,837,CRC07,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")/Element(ID=""1321"")[5]",Condition Indicator,,4617
3939302,0x3939302,3939302_837,Found in 4010,Element CRC05 is used. It is not expected to be used when CRC04 is not used. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count: [,2,Error,005010X222,837,CRC05,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")[2]/Element(ID=""1321"")[3]",Condition Indicator,,4621
3939302,0x3939302,3939302_837,Found in 4010,Element CRC06 is used. It is not expected to be used when CRC05 is not used. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count: [,2,Error,005010X222,837,CRC06,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")[2]/Element(ID=""1321"")[4]",Condition Indicator,,4623
3939302,0x3939302,3939302_837,Found in 4010,Element CRC07 is used. It is not expected to be used when CRC06 is not used. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count: [,2,Error,005010X222,837,CRC07,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")[2]/Element(ID=""1321"")[5]",Condition Indicator,,4624
3939302,0x3939302,3939302_837,Found in 4010,Element CRC05 is used. It is not expected to be used when CRC04 is not used. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count: [,2,Error,005010X222,837,CRC05,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")[4]/Element(ID=""1321"")[3]",Condition Indicator,,4633
3939302,0x3939302,3939302_837,Found in 4010,Element CAS08 is used. It is not expected to be used when CAS05 is not used. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count: [,2,Error,005010X222,837,CAS08,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2320"")/Segment(ID=""CAS"")/Element(ID=""1034"")[3]",Claim Adjustment Reason Code,,4936
3939302,0x3939302,3939302_837,Found in 4010,Element CAS11 is used. It is not expected to be used when CAS08 is not used. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count: [,2,Error,005010X222,837,CAS11,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2320"")/Segment(ID=""CAS"")/Element(ID=""1034"")[4]",Claim Adjustment Reason Code,,4943
